STATION,DATE,TIME,WATER_LEVEL,QUALITY,DATATRANS,COMMENT
A3N0015 ,19950118,12:00,-20.18,26,7,                                                                                                    
A3N0015 ,19950223,12:00,-20.25,26,7,                                                                                                    
A3N0015 ,19950329,12:00,-21.4,26,7,                                                                                                    
A3N0015 ,19950418,12:00,-21.32,26,7,                                                                                                    
A3N0015 ,19950606,12:00,-21.44,26,7,                                                                                                    
A3N0015 ,19950626,12:00,-21.37,26,7,                                                                                                    
A3N0015 ,19950719,12:00,-21.43,26,7,                                                                                                    
A3N0015 ,19950814,12:00,-21.37,26,7,                                                                                                    
A3N0015 ,19950911,12:00,-21.53,26,7,                                                                                                    
A3N0015 ,19951024,12:00,-21.64,26,7,                                                                                                    
A3N0015 ,19951129,12:00,-21.7,26,7,                                                                                                    
A3N0015 ,19951212,12:00,-21.69,26,7,                                                                                                    
A3N0015 ,19960116,12:00,-21.42,26,7,                                                                                                    
A3N0015 ,19960212,12:00,-20.41,26,7,                                                                                                    
A3N0015 ,19960315,12:00,-20.05,26,7,                                                                                                    
A3N0015 ,19960415,12:00,-19.54,26,7,                                                                                                    
A3N0015 ,19960514,12:00,-19.43,26,7,                                                                                                    
A3N0015 ,19960515,12:00,-19.43,26,7,                                                                                                    
A3N0015 ,19960615,12:00,-19.1,26,7,                                                                                                    
A3N0015 ,19960715,12:00,-19.06,26,7,                                                                                                    
A3N0015 ,19960815,12:00,-19.43,26,7,                                                                                                    
A3N0015 ,19960915,12:00,-19.67,26,7,                                                                                                    
A3N0015 ,19961015,12:00,-19.7,26,7,                                                                                                    
A3N0015 ,19961115,12:00,-19.77,26,7,                                                                                                    
A3N0015 ,19961215,12:00,-19.85,26,7,                                                                                                    
A3N0015 ,19970115,12:00,-19.99,26,7,                                                                                                    
A3N0015 ,19970215,12:00,-20.09,26,7,                                                                                                    
A3N0015 ,19970315,12:00,-18.19,26,7,                                                                                                    
A3N0015 ,19970415,12:00,-14.95,26,7,                                                                                                    
A3N0015 ,19970515,12:00,-13.31,26,7,                                                                                                    
A3N0015 ,19970615,12:00,-13.31,26,7,                                                                                                    
A3N0015 ,19970715,12:00,-11.55,26,7,                                                                                                    
A3N0015 ,19970815,12:00,-11.38,26,7,                                                                                                    
A3N0015 ,19971015,12:00,-12.01,26,7,                                                                                                    
A3N0015 ,19980315,12:00,-13.7,26,7,                                                                                                    
A3N0015 ,19980415,12:00,-14.92,26,7,                                                                                                    
A3N0015 ,19980515,12:00,-15.45,26,7,                                                                                                    
A3N0015 ,19980615,12:00,-15.66,26,7,                                                                                                    
A3N0015 ,19980715,12:00,-16.5,26,7,                                                                                                    
A3N0015 ,19981130,12:00,-17.97,26,7,                                                                                                    
A3N0015 ,19990215,12:00,-17.97,26,7,                                                                                                    
A3N0015 ,19990315,12:00,-17.74,26,7,                                                                                                    
A3N0015 ,19990413,12:00,-17.74,26,7,                                                                                                    
A3N0015 ,19990515,12:00,-18.76,26,7,                                                                                                    
A3N0015 ,19990606,12:00,-18.33,26,7,                                                                                                    
A3N0015 ,20000102,12:00,-18.79,26,7,                                                                                                    
A3N0015 ,20000201,12:00,-15.36,26,7,                                                                                                    
A3N0015 ,20000328,12:00,-13.9,26,7,                                                                                                    
A3N0015 ,20000430,12:00,-13.74,26,7,                                                                                                    
A3N0015 ,20000531,12:00,-13.47,26,7,                                                                                                    
A3N0015 ,20000630,12:00,-11.63,26,7,                                                                                                    
A3N0015 ,20000830,12:00,-12.48,26,7,                                                                                                    
A3N0015 ,20000918,12:00,-11.9,26,7,                                                                                                    
A3N0015 ,20001030,12:00,-14,26,7,                                                                                                    
A3N0015 ,20010715,12:00,-12.77,26,7,                                                                                                    
A3N0015 ,20010808,12:00,-11.4,26,7,                                                                                                    
A3N0015 ,20011122,12:00,-13.04,26,7,                                                                                                    
A3N0015 ,20011222,12:00,-12.9,26,7,                                                                                                    
A3N0015 ,20020116,12:00,-12.65,26,7,                                                                                                    
A3N0015 ,20020304,12:00,-18.11,26,7,                                                                                                    
A3N0015 ,20020516,12:00,-9.71,26,7,                                                                                                    
A3N0015 ,20020717,12:00,-11.47,26,7,                                                                                                    
A3N0015 ,20020819,12:00,-11.51,26,7,                                                                                                    
A3N0015 ,20021002,12:00,-11.53,26,7,                                                                                                    
A3N0015 ,20021107,12:00,-14.2,26,7,                                                                                                    
A3N0015 ,20021115,12:00,-13.1,26,7,                                                                                                    
A3N0015 ,20021215,12:00,-13.08,26,7,                                                                                                    
A3N0015 ,20030115,12:00,-11.5,26,7,                                                                                                    
A3N0015 ,20030315,12:00,-14.38,26,7,                                                                                                    
A3N0015 ,20030415,12:00,-15.85,26,7,                                                                                                    
A3N0015 ,20030515,12:00,-15.86,26,7,                                                                                                    
A3N0015 ,20030615,12:00,-15.86,26,7,                                                                                                    
A3N0015 ,20030815,12:00,-15.86,26,7,                                                                                                    
A3N0015 ,20030915,12:00,-15.9,26,7,                                                                                                    
A3N0015 ,20031015,12:00,-15.9,26,7,                                                                                                    
A3N0015 ,20031115,12:00,-15.86,26,7,                                                                                                    
A3N0015 ,20040115,12:00,-15.88,26,7,                                                                                                    
A3N0015 ,20040215,12:00,-15.87,26,7,                                                                                                    
A3N0015 ,20040315,12:00,-15.87,26,7,                                                                                                    
A3N0015 ,20040415,12:00,-15.85,26,7,                                                                                                    
A3N0015 ,20040615,12:00,-15.86,26,7,                                                                                                    
A3N0015 ,20040715,12:00,-15.87,26,7,                                                                                                    
A3N0015 ,20040815,12:00,-17.34,26,7,                                                                                                    
A3N0015 ,20040915,12:00,-17.4,26,7,                                                                                                    
A3N0015 ,20041015,12:00,-17.45,26,7,                                                                                                    
A3N0015 ,20041215,12:00,-17.43,26,7,                                                                                                    
A3N0015 ,20050115,12:01,-17.43,26,7,                                                                                                    
